Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33]
0.4555,-1.38E-06,-0.528007501,1.3793210462e-6,0.528305983,2.318871177e-11,-8.97E-06,1.3793210462e-6,0.528305983,-1.38E-06,-0.528007127,-2.36E-11,-1.53E-05,2.318871173e-11,-8.97E-06,-2.36E-11,-1.53E-05,7.204602656e-14,4.0692097161e-4
0.456,-1.36E-06,-0.527427769,1.3644373504e-6,0.527726579,2.301547046e-11,-8.98E-06,1.3644373504e-6,0.527726579,-1.36E-06,-0.527427395,-2.34E-11,-1.54E-05,2.301547045e-11,-8.98E-06,-2.34E-11,-1.54E-05,7.137452680e-14,4.0736779695e-4
0.4565,-1.35E-06,-0.526849308,1.3495709403e-6,0.527148445,2.284096881e-11,-8.99E-06,1.3495709403e-6,0.527148445,-1.35E-06,-0.526848933,-2.32E-11,-1.54E-05,2.284096886e-11,-8.99E-06,-2.32E-11,-1.54E-05,7.070983176e-14,4.0781462279e-4
0.457,-1.33E-06,-0.526272112,1.3347220852e-6,0.526571577,2.266520999e-11,-9.00E-06,1.3347220852e-6,0.526571577,-1.33E-06,-0.526271736,-2.30E-11,-1.54E-05,2.266520997e-11,-9.00E-06,-2.30E-11,-1.54E-05,7.003419611e-14,4.0826144912e-4
0.4575,-1.32E-06,-0.525696177,1.3198910092e-6,0.52599597,2.248819648e-11,-9.01E-06,1.3198910092e-6,0.52599597,-1.32E-06,-0.525695801,-2.29E-11,-1.54E-05,2.248819642e-11,-9.01E-06,-2.29E-11,-1.54E-05,6.936426728e-14,4.0870827595e-4
0.458,-1.30E-06,-0.5251215,1.3050779751e-6,0.52542162,2.230993377e-11,-9.02E-06,1.3050779751e-6,0.52542162,-1.30E-06,-0.525121123,-2.27E-11,-1.54E-05,2.230993374e-11,-9.02E-06,-2.27E-11,-1.54E-05,6.868906209e-14,4.0915510327e-4
0.4585,-1.29E-06,-0.524548075,1.2902832394e-6,0.524848524,2.213042437e-11,-9.03E-06,1.2902832394e-6,0.524848524,-1.29E-06,-0.524547699,-2.25E-11,-1.54E-05,2.213042439e-11,-9.03E-06,-2.25E-11,-1.54E-05,6.800862931e-14,4.0960193109e-4
0.459,-1.27E-06,-0.5239759,1.2755070192e-6,0.524276676,2.194967149e-11,-9.04E-06,1.2755070192e-6,0.524276676,-1.27E-06,-0.523975523,-2.23E-11,-1.55E-05,2.194967151e-11,-9.04E-06,-2.23E-11,-1.55E-05,6.733086827e-14,4.1004875941e-4
0.4595,-1.26E-06,-0.52340497,1.2607495449e-6,0.523706074,2.176767976e-11,-9.05E-06,1.2607495449e-6,0.523706074,-1.26E-06,-0.523404593,-2.21E-11,-1.55E-05,2.176767988e-11,-9.05E-06,-2.21E-11,-1.55E-05,6.665258697e-14,4.1049558823e-4
0.46,-1.24E-06,-0.522835281,1.2460111083e-6,0.523136712,2.158445246e-11,-9.06E-06,1.2460111083e-6,0.523136712,-1.25E-06,-0.522834903,-2.19E-11,-1.55E-05,2.158445239e-11,-9.06E-06,-2.19E-11,-1.55E-05,6.596394756e-14,4.1094241754e-4
0.4605,-1.23E-06,-0.522266829,1.2312918980e-6,0.522568588,2.139999313e-11,-9.07E-06,1.2312918980e-6,0.522568588,-1.23E-06,-0.522266451,-2.18E-11,-1.55E-05,2.139999318e-11,-9.07E-06,-2.18E-11,-1.55E-05,6.528177729e-14,4.1138924736e-4
0.461,-1.22E-06,-0.52169961,1.2165921871e-6,0.522001696,2.121430691e-11,-9.08E-06,1.2165921870e-6,0.522001696,-1.22E-06,-0.521699231,-2.16E-11,-1.55E-05,2.121430691e-11,-9.08E-06,-2.16E-11,-1.55E-05,6.459407154e-14,4.1183607767e-4
0.4615,-1.20E-06,-0.521133619,1.2019121930e-6,0.521436034,2.102739630e-11,-9.09E-06,1.2019121930e-6,0.521436034,-1.20E-06,-0.52113324,-2.14E-11,-1.56E-05,2.102739630e-11,-9.09E-06,-2.14E-11,-1.56E-05,6.390770104e-14,4.1228290849e-4
0.462,-1.19E-06,-0.520568854,1.1872521594e-6,0.520871596,2.083926625e-11,-9.10E-06,1.1872521594e-6,0.520871596,-1.19E-06,-0.520568474,-2.12E-11,-1.56E-05,2.083926630e-11,-9.10E-06,-2.12E-11,-1.56E-05,6.321297277e-14,4.1272973980e-4
0.4625,-1.17E-06,-0.520005309,1.1726123315e-6,0.520308379,2.064991914e-11,-9.11E-06,1.1726123315e-6,0.520308379,-1.17E-06,-0.520004929,-2.10E-11,-1.56E-05,2.064991921e-11,-9.11E-06,-2.10E-11,-1.56E-05,6.252676408e-14,4.1317657162e-4
0.463,-1.16E-06,-0.519442982,1.1579929202e-6,0.519746379,2.045936105e-11,-9.12E-06,1.1579929202e-6,0.519746379,-1.16E-06,-0.519442601,-2.08E-11,-1.56E-05,2.045936106e-11,-9.12E-06,-2.08E-11,-1.56E-05,6.182942451e-14,4.1362340393e-4
0.4635,-1.14E-06,-0.518881867,1.1433941636e-6,0.519185592,2.026759463e-11,-9.13E-06,1.1433941636e-6,0.519185592,-1.14E-06,-0.518881486,-2.06E-11,-1.56E-05,2.026759464e-11,-9.13E-06,-2.06E-11,-1.56E-05,6.113567437e-14,4.1407023675e-4
0.464,-1.13E-06,-0.518321962,1.1288163020e-6,0.518626015,2.007462517e-11,-9.14E-06,1.1288163020e-6,0.518626015,-1.13E-06,-0.518321581,-2.04E-11,-1.56E-05,2.007462518e-11,-9.14E-06,-2.04E-11,-1.56E-05,6.044033092e-14,4.1451707008e-4
0.4645,-1.11E-06,-0.517763262,1.1142595536e-6,0.518067642,1.988045525e-11,-9.15E-06,1.1142595536e-6,0.518067642,-1.11E-06,-0.51776288,-2.02E-11,-1.57E-05,1.988045529e-11,-9.15E-06,-2.02E-11,-1.57E-05,5.973484672e-14,4.1496390390e-4
0.465,-1.10E-06,-0.517205763,1.0997241608e-6,0.517510472,1.968508966e-11,-9.16E-06,1.0997241608e-6,0.517510472,-1.10E-06,-0.517205381,-2.00E-11,-1.57E-05,1.968508964e-11,-9.16E-06,-2.00E-11,-1.57E-05,5.903629130e-14,4.1541073824e-4
0.4655,-1.08E-06,-0.516649462,1.0852103359e-6,0.516954498,1.948853299e-11,-9.17E-06,1.0852103359e-6,0.516954498,-1.08E-06,-0.51664908,-1.98E-11,-1.57E-05,1.948853303e-11,-9.17E-06,-1.98E-11,-1.57E-05,5.833284198e-14,4.1585757307e-4
0.466,-1.07E-06,-0.516094355,1.0707183081e-6,0.516399718,1.929078974e-11,-9.18E-06,1.0707183081e-6,0.516399718,-1.07E-06,-0.516093972,-1.96E-11,-1.57E-05,1.929078972e-11,-9.18E-06,-1.96E-11,-1.57E-05,5.763052351e-14,4.1630440841e-4
0.4665,-1.06E-06,-0.515540437,1.0562483147e-6,0.515846128,1.909186435e-11,-9.19E-06,1.0562483147e-6,0.515846128,-1.06E-06,-0.515540054,-1.94E-11,-1.57E-05,1.909186429e-11,-9.19E-06,-1.94E-11,-1.57E-05,5.692085242e-14,4.1675124426e-4
0.467,-1.04E-06,-0.514987705,1.0418005661e-6,0.515293724,1.889176023e-11,-9.20E-06,1.0418005662e-6,0.515293724,-1.04E-06,-0.514987322,-1.92E-11,-1.57E-05,1.889176021e-11,-9.20E-06,-1.92E-11,-1.57E-05,5.621437873e-14,4.1719808061e-4
0.4675,-1.03E-06,-0.514436156,1.0273752886e-6,0.514742503,1.869048260e-11,-9.21E-06,1.0273752886e-6,0.514742503,-1.03E-06,-0.514435772,-1.90E-11,-1.58E-05,1.869048265e-11,-9.21E-06,-1.90E-11,-1.58E-05,5.550710771e-14,4.1764491747e-4
0.468,-1.01E-06,-0.513885785,1.0129726999e-6,0.514192459,1.848803563e-11,-9.22E-06,1.0129726999e-6,0.514192459,-1.01E-06,-0.5138854,-1.88E-11,-1.58E-05,1.848803559e-11,-9.22E-06,-1.88E-11,-1.58E-05,5.479513262e-14,4.1809175484e-4
0.4685,-9.98E-07,-0.513336589,9.9859302323e-7,0.513643591,1.828442308e-11,-9.23E-06,9.9859302323e-7,0.513643591,-9.98E-07,-0.513336204,-1.86E-11,-1.58E-05,1.828442306e-11,-9.23E-06,-1.86E-11,-1.58E-05,5.408125305e-14,4.1853859271e-4
0.469,-9.83E-07,-0.512788563,9.8423648796e-7,0.513095893,1.807965109e-11,-9.24E-06,9.8423648796e-7,0.513095893,-9.84E-07,-0.512788178,-1.84E-11,-1.58E-05,1.807965112e-11,-9.24E-06,-1.84E-11,-1.58E-05,5.336601881e-14,4.1898543109e-4
0.4695,-9.69E-07,-0.512241705,9.6990329384e-7,0.512549363,1.787372409e-11,-9.25E-06,9.6990329384e-7,0.512549363,-9.69E-07,-0.512241319,-1.82E-11,-1.58E-05,1.787372408e-11,-9.25E-06,-1.82E-11,-1.58E-05,5.265224675e-14,4.1943226998e-4
0.47,-9.55E-07,-0.51169601,9.5559366580e-7,0.512003996,1.766664433e-11,-9.26E-06,9.5559366580e-7,0.512003996,-9.55E-07,-0.511695624,-1.80E-11,-1.58E-05,1.766664436e-11,-9.26E-06,-1.80E-11,-1.58E-05,5.193614382e-14,4.1987910938e-4
0.4705,-9.40E-07,-0.511151475,9.4130782490e-7,0.511459788,1.745841950e-11,-9.27E-06,9.4130782491e-7,0.511459788,-9.41E-07,-0.511151089,-1.78E-11,-1.59E-05,1.745841953e-11,-9.27E-06,-1.78E-11,-1.59E-05,5.121942495e-14,4.2032594930e-4
0.471,-9.26E-07,-0.510608096,9.2704597526e-7,0.510916737,1.724905335e-11,-9.28E-06,9.2704597527e-7,0.510916737,-9.26E-07,-0.510607709,-1.75E-11,-1.59E-05,1.724905327e-11,-9.28E-06,-1.75E-11,-1.59E-05,5.050055486e-14,4.2077278972e-4
0.4715,-9.12E-07,-0.51006587,9.1280834348e-7,0.510374838,1.703854996e-11,-9.29E-06,9.1280834348e-7,0.510374838,-9.12E-07,-0.510065482,-1.73E-11,-1.59E-05,1.703855001e-11,-9.29E-06,-1.73E-11,-1.59E-05,4.977691730e-14,4.2121963065e-4
0.472,-8.98E-07,-0.509524792,8.9859511471e-7,0.509834088,1.682691381e-11,-9.30E-06,8.9859511471e-7,0.509834088,-8.98E-07,-0.509524404,-1.71E-11,-1.59E-05,1.682691374e-11,-9.30E-06,-1.71E-11,-1.59E-05,4.905028703e-14,4.2166647209e-4
0.4725,-8.84E-07,-0.508984859,8.8440652845e-7,0.509294483,1.661415113e-11,-9.31E-06,8.8440652845e-7,0.509294483,-8.84E-07,-0.508984471,-1.69E-11,-1.59E-05,1.661415119e-11,-9.31E-06,-1.69E-11,-1.59E-05,4.832808152e-14,4.2211331405e-4
0.473,-8.69E-07,-0.508446068,8.7024278200e-7,0.508756019,1.640026540e-11,-9.32E-06,8.7024278199e-7,0.508756019,-8.70E-07,-0.508445679,-1.67E-11,-1.59E-05,1.640026541e-11,-9.32E-06,-1.67E-11,-1.59E-05,4.760218973e-14,4.2256015652e-4
0.4735,-8.55E-07,-0.507908414,8.5610409739e-7,0.508218694,1.618526270e-11,-9.33E-06,8.5610409739e-7,0.508218694,-8.56E-07,-0.507908025,-1.65E-11,-1.60E-05,1.618526265e-11,-9.33E-06,-1.65E-11,-1.60E-05,4.687338991e-14,4.2300699950e-4
0.474,-8.41E-07,-0.507371895,8.4199066537e-7,0.507682502,1.596914815e-11,-9.34E-06,8.4199066538e-7,0.507682502,-8.41E-07,-0.507371506,-1.62E-11,-1.60E-05,1.596914817e-11,-9.34E-06,-1.62E-11,-1.60E-05,4.614471846e-14,4.2345384300e-4
0.4745,-8.27E-07,-0.506836507,8.2790269170e-7,0.507147441,1.575192555e-11,-9.35E-06,8.2790269170e-7,0.507147441,-8.27E-07,-0.506836117,-1.60E-11,-1.60E-05,1.575192561e-11,-9.35E-06,-1.60E-11,-1.60E-05,4.541362646e-14,4.2390068701e-4
0.475,-8.13E-07,-0.506302245,8.1384038807e-7,0.506613508,1.553360057e-11,-9.36E-06,8.1384038807e-7,0.506613508,-8.13E-07,-0.506301855,-1.58E-11,-1.60E-05,1.553360063e-11,-9.36E-06,-1.58E-11,-1.60E-05,4.468102285e-14,4.2434753153e-4
0.4755,-7.99E-07,-0.505769107,7.9980397456e-7,0.506080698,1.531417959e-11,-9.37E-06,7.9980397456e-7,0.506080698,-7.99E-07,-0.505768717,-1.56E-11,-1.60E-05,1.531417951e-11,-9.37E-06,-1.56E-11,-1.60E-05,4.394776115e-14,4.2479437658e-4
0.476,-7.85E-07,-0.50523709,7.8579363455e-7,0.505549008,1.509366548e-11,-9.38E-06,7.8579363454e-7,0.505549008,-7.85E-07,-0.505236699,-1.53E-11,-1.60E-05,1.509366554e-11,-9.38E-06,-1.53E-11,-1.60E-05,4.321582369e-14,4.2524122213e-4
0.4765,-7.71E-07,-0.504706188,7.7180957752e-7,0.505018434,1.487206550e-11,-9.39E-06,7.7180957752e-7,0.505018434,-7.71E-07,-0.504705797,-1.51E-11,-1.61E-05,1.487206544e-11,-9.39E-06,-1.51E-11,-1.61E-05,4.247728956e-14,4.2568806821e-4
0.477,-7.57E-07,-0.5041764,7.5785199891e-7,0.504488973,1.464938250e-11,-9.40E-06,7.5785199891e-7,0.504488973,-7.57E-07,-0.504176008,-1.49E-11,-1.61E-05,1.464938251e-11,-9.40E-06,-1.49E-11,-1.61E-05,4.174085928e-14,4.2613491480e-4
0.4775,-7.43E-07,-0.503647721,7.4392110731e-7,0.503960622,1.442562491e-11,-9.41E-06,7.4392110732e-7,0.503960622,-7.43E-07,-0.503647329,-1.47E-11,-1.61E-05,1.442562491e-11,-9.41E-06,-1.47E-11,-1.61E-05,4.100636282e-14,4.2658176190e-4
0.478,-7.29E-07,-0.503120149,7.3001709569e-7,0.503433377,1.420079597e-11,-9.42E-06,7.3001709569e-7,0.503433377,-7.30E-07,-0.503119756,-1.44E-11,-1.61E-05,1.420079590e-11,-9.42E-06,-1.44E-11,-1.61E-05,4.026708160e-14,4.2702860953e-4
0.4785,-7.15E-07,-0.502593678,7.1614017174e-7,0.502907235,1.397490029e-11,-9.43E-06,7.1614017174e-7,0.502907235,-7.16E-07,-0.502593285,-1.42E-11,-1.61E-05,1.397490044e-11,-9.43E-06,-1.42E-11,-1.61E-05,3.952398245e-14,4.2747545768e-4
0.479,-7.02E-07,-0.502068307,7.0229052121e-7,0.502382192,1.374794516e-11,-9.43E-06,7.0229052121e-7,0.502382192,-7.02E-07,-0.502067914,-1.40E-11,-1.61E-05,1.374794522e-11,-9.43E-06,-1.40E-11,-1.61E-05,3.878143051e-14,4.2792230634e-4
0.4795,-6.88E-07,-0.501544032,6.8846833828e-7,0.501858244,1.351993546e-11,-9.44E-06,6.8846833828e-7,0.501858244,-6.88E-07,-0.501543638,-1.37E-11,-1.62E-05,1.351993535e-11,-9.44E-06,-1.37E-11,-1.62E-05,3.804160606e-14,4.2836915552e-4
0.48,-6.74E-07,-0.501020849,6.7467383961e-7,0.501335389,1.329087685e-11,-9.45E-06,6.7467383961e-7,0.501335389,-6.74E-07,-0.501020455,-1.35E-11,-1.62E-05,1.329087690e-11,-9.45E-06,-1.35E-11,-1.62E-05,3.729230515e-14,4.2881600523e-4
0.4805,-6.60E-07,-0.500498755,6.6090720028e-7,0.500813622,1.306077433e-11,-9.46E-06,6.6090720028e-7,0.500813622,-6.60E-07,-0.50049836,-1.33E-11,-1.62E-05,1.306077433e-11,-9.46E-06,-1.33E-11,-1.62E-05,3.654678845e-14,4.2926285545e-4
0.481,-6.47E-07,-0.499977746,6.4716862268e-7,0.500292941,1.282963277e-11,-9.47E-06,6.4716862269e-7,0.500292941,-6.47E-07,-0.499977351,-1.30E-11,-1.62E-05,1.282963279e-11,-9.47E-06,-1.30E-11,-1.62E-05,3.580176037e-14,4.2970970620e-4
0.4815,-6.33E-07,-0.499457819,6.3345828283e-7,0.499773342,1.259746021e-11,-9.48E-06,6.3345828283e-7,0.499773342,-6.33E-07,-0.499457424,-1.28E-11,-1.62E-05,1.259746019e-11,-9.48E-06,-1.28E-11,-1.62E-05,3.505396619e-14,4.3015655747e-4
0.482,-6.19E-07,-0.498938971,6.1977639483e-7,0.499254822,1.236426089e-11,-9.49E-06,6.1977639482e-7,0.499254822,-6.19E-07,-0.498938576,-1.26E-11,-1.62E-05,1.236426096e-11,-9.49E-06,-1.26E-11,-1.62E-05,3.430453428e-14,4.3060340926e-4
0.4825,-6.06E-07,-0.498421199,6.0612311596e-7,0.498737377,1.213003896e-11,-9.50E-06,6.0612311596e-7,0.498737377,-6.06E-07,-0.498420803,-1.23E-11,-1.63E-05,1.213003903e-11,-9.50E-06,-1.23E-11,-1.63E-05,3.355472135e-14,4.3105026157e-4
0.483,-5.92E-07,-0.497904499,5.9249867981e-7,0.498221004,1.189480290e-11,-9.51E-06,5.9249867981e-7,0.498221004,-5.92E-07,-0.497904102,-1.21E-11,-1.63E-05,1.189480291e-11,-9.51E-06,-1.21E-11,-1.63E-05,3.280457338e-14,4.3149711441e-4
0.4835,-5.78E-07,-0.497388867,5.7890323521e-7,0.4977057,1.165855743e-11,-9.52E-06,5.7890323520e-7,0.4977057,-5.79E-07,-0.49738847,-1.19E-11,-1.63E-05,1.165855739e-11,-9.52E-06,-1.19E-11,-1.63E-05,3.204982739e-14,4.3194396777e-4
0.484,-5.65E-07,-0.4968743,5.6533701083e-7,0.497191462,1.142130823e-11,-9.53E-06,5.6533701083e-7,0.497191462,-5.65E-07,-0.496873903,-1.16E-11,-1.63E-05,1.142130830e-11,-9.53E-06,-1.16E-11,-1.63E-05,3.129616797e-14,4.3239082166e-4
0.4845,-5.51E-07,-0.496360796,5.5180014720e-7,0.496678285,1.118306185e-11,-9.54E-06,5.5180014720e-7,0.496678285,-5.51E-07,-0.496360398,-1.14E-11,-1.63E-05,1.118306187e-11,-9.54E-06,-1.14E-11,-1.63E-05,3.054159205e-14,4.3283767607e-4
0.485,-5.38E-07,-0.495848351,5.3829285126e-7,0.496166168,1.094382242e-11,-9.55E-06,5.3829285126e-7,0.496166168,-5.38E-07,-0.495847953,-1.11E-11,-1.63E-05,1.094382251e-11,-9.55E-06,-1.11E-11,-1.63E-05,2.979071316e-14,4.3328453101e-4
0.4855,-5.24E-07,-0.495336961,5.2481531866e-7,0.495655106,1.070359897e-11,-9.56E-06,5.2481531866e-7,0.495655106,-5.24E-07,-0.495336562,-1.09E-11,-1.64E-05,1.070359898e-11,-9.56E-06,-1.09E-11,-1.64E-05,2.903600834e-14,4.3373138647e-4
0.486,-5.11E-07,-0.494826624,5.1136770918e-7,0.495145096,1.046239394e-11,-9.57E-06,5.1136770917e-7,0.495145096,-5.11E-07,-0.494826225,-1.06E-11,-1.64E-05,1.046239402e-11,-9.57E-06,-1.06E-11,-1.64E-05,2.827658085e-14,4.3417824246e-4
0.4865,-4.97E-07,-0.494317335,4.9795021775e-7,0.494636135,1.022021546e-11,-9.58E-06,4.9795021775e-7,0.494636135,-4.98E-07,-0.494316936,-1.04E-11,-1.64E-05,1.022021556e-11,-9.58E-06,-1.04E-11,-1.64E-05,2.751607259e-14,4.3462509898e-4
0.487,-4.84E-07,-0.493809093,4.8456302358e-7,0.49412822,9.977070006e-12,-9.59E-06,4.8456302358e-7,0.49412822,-4.84E-07,-0.493808693,-1.01E-11,-1.64E-05,9.977069946e-12,-9.59E-06,-1.01E-11,-1.64E-05,2.675920793e-14,4.3507195603e-4
0.4875,-4.71E-07,-0.493301893,4.7120631546e-7,0.493621348,9.732962557e-12,-9.60E-06,4.7120631546e-7,0.493621348,-4.71E-07,-0.493301493,-9.90E-12,-1.64E-05,9.732962542e-12,-9.60E-06,-9.90E-12,-1.64E-05,2.599854725e-14,4.3551881360e-4
0.488,-4.57E-07,-0.492795733,4.5788026651e-7,0.493115516,9.487900080e-12,-9.61E-06,4.5788026651e-7,0.493115516,-4.58E-07,-0.492795332,-9.65E-12,-1.64E-05,9.487900052e-12,-9.61E-06,-9.65E-12,-1.64E-05,2.523662843e-14,4.3596567171e-4
0.4885,-4.44E-07,-0.492290608,4.4458505188e-7,0.492610719,9.241889033e-12,-9.62E-06,4.4458505188e-7,0.492610719,-4.44E-07,-0.492290207,-9.40E-12,-1.65E-05,9.241888921e-12,-9.62E-06,-9.40E-12,-1.65E-05,2.447607772e-14,4.3641253034e-4
0.489,-4.31E-07,-0.491786517,4.3132084945e-7,0.492106956,8.994933863e-12,-9.63E-06,4.3132084945e-7,0.492106956,-4.31E-07,-0.491786116,-9.15E-12,-1.65E-05,8.994933957e-12,-9.63E-06,-9.15E-12,-1.65E-05,2.371057279e-14,4.3685938950e-4
0.4895,-4.18E-07,-0.491283456,4.1808783904e-7,0.491604222,8.747042851e-12,-9.64E-06,4.1808783904e-7,0.491604222,-4.18E-07,-0.491283054,-8.90E-12,-1.65E-05,8.747042788e-12,-9.64E-06,-8.90E-12,-1.65E-05,2.294721534e-14,4.3730624920e-4
0.49,-4.05E-07,-0.490781422,4.0488620471e-7,0.491102516,8.498222366e-12,-9.65E-06,4.0488620471e-7,0.491102516,-4.05E-07,-0.490781019,-8.65E-12,-1.65E-05,8.498222412e-12,-9.65E-06,-8.65E-12,-1.65E-05,2.218536015e-14,4.3775310942e-4
0.4905,-3.91E-07,-0.490280411,3.9171610516e-7,0.490601833,8.248477417e-12,-9.66E-06,3.9171610516e-7,0.490601833,-3.91E-07,-0.490280008,-8.39E-12,-1.65E-05,8.248477401e-12,-9.66E-06,-8.39E-12,-1.65E-05,2.141985996e-14,4.3819997018e-4
0.491,-3.78E-07,-0.489780421,3.7857773740e-7,0.49010217,7.997815703e-12,-9.67E-06,3.7857773740e-7,0.49010217,-3.78E-07,-0.489780018,-8.14E-12,-1.65E-05,7.997815674e-12,-9.67E-06,-8.14E-12,-1.65E-05,2.065123310e-14,4.3864683147e-4
0.4915,-3.65E-07,-0.489281448,3.6547125128e-7,0.489603525,7.746243502e-12,-9.68E-06,3.6547125127e-7,0.489603525,-3.65E-07,-0.489281044,-7.88E-12,-1.66E-05,7.746243522e-12,-9.68E-06,-7.88E-12,-1.66E-05,1.988663332e-14,4.3909369329e-4
0.492,-3.52E-07,-0.48878349,3.5239682282e-7,0.489105894,7.493765525e-12,-9.69E-06,3.5239682282e-7,0.489105894,-3.52E-07,-0.488783086,-7.62E-12,-1.66E-05,7.493765620e-12,-9.69E-06,-7.62E-12,-1.66E-05,1.911881886e-14,4.3954055565e-4
0.4925,-3.39E-07,-0.488286542,3.3935463074e-7,0.488609275,7.240391776e-12,-9.70E-06,3.3935463073e-7,0.488609275,-3.39E-07,-0.488286138,-7.37E-12,-1.66E-05,7.240391774e-12,-9.70E-06,-7.37E-12,-1.66E-05,1.835055236e-14,4.3998741854e-4
0.493,-3.26E-07,-0.487790603,3.2634484889e-7,0.488113663,6.986125795e-12,-9.71E-06,3.2634484889e-7,0.488113663,-3.26E-07,-0.487790198,-7.11E-12,-1.66E-05,6.986125828e-12,-9.71E-06,-7.11E-12,-1.66E-05,1.757910786e-14,4.4043428196e-4
0.4935,-3.13E-07,-0.487295669,3.1336763663e-7,0.487619057,6.730976754e-12,-9.72E-06,3.1336763664e-7,0.487619057,-3.13E-07,-0.487295264,-6.85E-12,-1.66E-05,6.730976769e-12,-9.72E-06,-6.85E-12,-1.66E-05,1.681283137e-14,4.4088114592e-4
0.494,-3.00E-07,-0.486801737,3.0042315985e-7,0.487125453,6.474947906e-12,-9.73E-06,3.0042315985e-7,0.487125453,-3.00E-07,-0.486801332,-6.59E-12,-1.66E-05,6.474947888e-12,-9.73E-06,-6.59E-12,-1.66E-05,1.604013830e-14,4.4132801041e-4
0.4945,-2.87E-07,-0.486308804,2.8751161017e-7,0.486632848,6.218049035e-12,-9.74E-06,2.8751161017e-7,0.486632848,-2.87E-07,-0.486308398,-6.33E-12,-1.67E-05,6.218048995e-12,-9.74E-06,-6.33E-12,-1.67E-05,1.526941924e-14,4.4177487544e-4
0.495,-2.74E-07,-0.485816867,2.7463314613e-7,0.486141238,5.960286354e-12,-9.75E-06,2.7463314612e-7,0.486141238,-2.74E-07,-0.485816461,-6.06E-12,-1.67E-05,5.960286325e-12,-9.75E-06,-6.06E-12,-1.67E-05,1.449915733e-14,4.4222174101e-4
0.4955,-2.62E-07,-0.485325923,2.6178791047e-7,0.485650622,5.701666236e-12,-9.76E-06,2.6178791047e-7,0.485650622,-2.62E-07,-0.485325516,-5.80E-12,-1.67E-05,5.701666236e-12,-9.76E-06,-5.80E-12,-1.67E-05,1.372671881e-14,4.4266860711e-4
0.496,-2.49E-07,-0.484835969,2.4897609543e-7,0.485160996,5.442195817e-12,-9.77E-06,2.4897609543e-7,0.485160996,-2.49E-07,-0.484835562,-5.54E-12,-1.67E-05,5.442195717e-12,-9.77E-06,-5.54E-12,-1.67E-05,1.295832105e-14,4.4311547376e-4
0.4965,-2.36E-07,-0.484347002,2.3619784847e-7,0.484672356,5.181881745e-12,-9.78E-06,2.3619784846e-7,0.484672356,-2.36E-07,-0.484346594,-5.27E-12,-1.67E-05,5.181881882e-12,-9.78E-06,-5.27E-12,-1.67E-05,1.218252518e-14,4.4356234094e-4
0.497,-2.23E-07,-0.483859019,2.2345335669e-7,0.484184701,4.920731571e-12,-9.79E-06,2.2345335669e-7,0.484184701,-2.23E-07,-0.483858611,-5.01E-12,-1.67E-05,4.920731574e-12,-9.79E-06,-5.01E-12,-1.67E-05,1.140673885e-14,4.4400920866e-4
0.4975,-2.11E-07,-0.483372017,2.1074274358e-7,0.483698027,4.658751048e-12,-9.80E-06,2.1074274358e-7,0.483698027,-2.11E-07,-0.483371608,-4.74E-12,-1.68E-05,4.658751040e-12,-9.80E-06,-4.74E-12,-1.68E-05,1.062952450e-14,4.4445607691e-4
0.498,-1.98E-07,-0.482885993,1.9806621113e-7,0.48321233,4.395948332e-12,-9.81E-06,1.9806621114e-7,0.48321233,-1.98E-07,-0.482885584,-4.47E-12,-1.68E-05,4.395948402e-12,-9.81E-06,-4.47E-12,-1.68E-05,9.856164209e-15,4.4490294571e-4
0.4985,-1.85E-07,-0.482400944,1.8542389273e-7,0.482727609,4.132330264e-12,-9.82E-06,1.8542389274e-7,0.482727609,-1.85E-07,-0.482400535,-4.20E-12,-1.68E-05,4.132330227e-12,-9.82E-06,-4.20E-12,-1.68E-05,9.077433520e-15,4.4534981505e-4
0.499,-1.73E-07,-0.481916868,1.7281596190e-7,0.482243861,3.867903762e-12,-9.83E-06,1.7281596190e-7,0.482243861,-1.73E-07,-0.481916458,-3.94E-12,-1.68E-05,3.867903732e-12,-9.83E-06,-3.94E-12,-1.68E-05,8.302003107e-15,4.4579668493e-4
0.4995,-1.60E-07,-0.481433761,1.6024258453e-7,0.481761081,3.602676237e-12,-9.84E-06,1.6024258453e-7,0.481761081,-1.60E-07,-0.48143335,-3.67E-12,-1.68E-05,3.602676181e-12,-9.84E-06,-3.67E-12,-1.68E-05,7.526290996e-15,4.4624355535e-4
0.5,-1.48E-07,-0.48095162,1.4770389713e-7,0.481279268,3.336654061e-12,-9.85E-06,1.4770389713e-7,0.481279268,-1.48E-07,-0.480951209,-3.39E-12,-1.68E-05,3.336654046e-12,-9.85E-06,-3.39E-12,-1.68E-05,6.748984705e-15,4.4669042632e-4
0.5005,-1.35E-07,-0.480470443,1.3520009060e-7,0.480798418,3.069846311e-12,-9.86E-06,1.3520009060e-7,0.480798418,-1.35E-07,-0.480470031,-3.12E-12,-1.69E-05,3.069846314e-12,-9.86E-06,-3.12E-12,-1.69E-05,5.969865857e-15,4.4713729782e-4
