Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
8.523327158849989,0.020450903,0.35323003,0.934572124,0.036628795,0.934572124,0.036628795,-0.048080385,0.350538911
8.523333651374445,0.020966924,0.351496098,0.935279506,0.034953612,0.935279506,0.034953612,-0.047188222,0.348944079
8.523339995130588,0.021459579,0.349818696,0.935957288,0.033332319,0.935957288,0.033332319,-0.046331595,0.347399796
8.523340000000001,0.021459953,0.349817415,0.935957804,0.03333108,0.935957804,0.03333108,-0.046330943,0.347398616
8.523346193527262,0.021930186,0.348195568,0.936607039,0.031762804,0.936607039,0.031762804,-0.045508704,0.345904128
8.523352249895202,0.022379976,0.346624566,0.937230224,0.030243061,0.937230224,0.030243061,-0.044717862,0.344455231
8.523358167488828,0.022810095,0.345103648,0.937828216,0.028771175,0.937828216,0.028771175,-0.043957486,0.343051347
8.523360000000000,0.022941446,0.344635461,0.938011245,0.028317965,0.938011245,0.028317965,-0.043724456,0.342618953
8.523363949487980,0.023221615,0.343630872,0.9384023,0.027345325,0.9384023,0.027345325,-0.043226092,0.341690796
8.523369598999645,0.023615536,0.342204386,0.93895368,0.025963773,0.93895368,0.025963773,-0.042522282,0.340371977
8.523375119059610,0.023992794,0.340822428,0.939483487,0.02462486,0.939483487,0.02462486,-0.041844746,0.339093359
8.523380000000001,0.024320209,0.339610121,0.939944726,0.023449922,0.939944726,0.023449922,-0.041253865,0.337970926
8.523380512634104,0.024354266,0.339483317,0.93999278,0.023327006,0.93999278,0.023327006,-0.041192248,0.33785348
8.523385782621389,0.024700771,0.338185452,0.940482558,0.0220687,0.940482558,0.0220687,-0.040563625,0.336650941
8.523390931853315,0.025033078,0.336927303,0.940953757,0.020848501,0.940953757,0.020848501,-0.039957781,0.335484407
8.523395963096844,0.025351909,0.335707411,0.941407259,0.019665031,0.941407259,0.019665031,-0.039373682,0.334352599
8.523400000000001,0.025603612,0.334735287,0.941766283,0.018721666,0.941766283,0.018721666,-0.038910555,0.333450142
8.523400879055538,0.025657941,0.334524385,0.941843896,0.018516972,0.941843896,0.018516972,-0.038810354,0.333254293
8.523405682371008,0.025951809,0.333376891,0.942264449,0.017403067,0.942264449,0.017403067,-0.038266874,0.332188319
8.523410375624337,0.026234112,0.332263658,0.942669656,0.016322109,0.942669656,0.016322109,-0.037742372,0.331153554
8.523414961337465,0.026505411,0.331183471,0.943060214,0.015272947,0.943060214,0.015272947,-0.037236025,0.330148924
8.523419441974546,0.026766237,0.330135164,0.943436781,0.014254475,0.943436781,0.014254475,-0.036747054,0.3291734
8.523420000000000,0.026798429,0.330005097,0.943483334,0.014128091,0.943483334,0.014128091,-0.036686552,0.329052326
8.523423819943270,0.027017087,0.329117625,0.943799978,0.013265638,0.943799978,0.013265638,-0.036274721,0.328225994
8.523428097596156,0.027258432,0.328129787,0.944150392,0.012305422,0.944150392,0.012305422,-0.035818326,0.327305759
8.523432277231821,0.027490715,0.32717063,0.94448858,0.011372855,0.94448858,0.011372855,-0.035377208,0.326411787
8.523436361096211,0.027714354,0.326239174,0.944815066,0.010467007,0.944815066,0.010467007,-0.034950737,0.325543206
8.523440000000001,0.0279109,0.325413935,0.945102733,0.009664278,0.945102733,0.009664278,-0.034574465,0.324773321
8.523440351383806,0.027929744,0.325334482,0.945130351,0.009586984,0.945130351,0.009586984,-0.034538316,0.324699179
8.523444250238809,0.028137259,0.324455654,0.945434905,0.008731929,0.945434905,0.008731929,-0.03413938,0.323878903
8.523448059756284,0.02833725,0.323601829,0.945729177,0.00790102,0.945729177,0.00790102,-0.033753389,0.323081604
8.523451781983292,0.028530052,0.322772177,0.946013591,0.007093466,0.946013591,0.007093466,-0.033379831,0.32230654
8.523455418919987,0.028715981,0.321965904,0.946288552,0.006308508,0.946288552,0.006308508,-0.03301822,0.321552999
8.523458972520695,0.028895335,0.321182247,0.946554443,0.005545417,0.946554443,0.005545417,-0.032668091,0.320820293
8.523460000000000,0.02894677,0.320956421,0.946630816,0.005325489,0.946630816,0.005325489,-0.03256744,0.320609095
