Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
0.578,-8.36E-12,-1.032186652,1.209982262e-11,-6.67E-06,1.209982262e-11,-6.67E-06,-2.98E-15,9.4535445852e-5
0.5785,-8.35E-12,-1.031294442,1.215535514e-11,-6.67E-06,1.215535514e-11,-6.67E-06,-2.98E-15,9.4617225518e-5
0.579,-8.33E-12,-1.03040377,1.221048082e-11,-6.68E-06,1.221048082e-11,-6.68E-06,-2.98E-15,9.4699005188e-5
0.5795,-8.32E-12,-1.029514634,1.226519990e-11,-6.68E-06,1.226519990e-11,-6.68E-06,-2.98E-15,9.4780784863e-5
0.58,-8.31E-12,-1.028627028,1.231950866e-11,-6.69E-06,1.231950866e-11,-6.69E-06,-2.98E-15,9.4862564541e-5
0.5805,-8.29E-12,-1.02774095,1.237340635e-11,-6.69E-06,1.237340635e-11,-6.69E-06,-2.98E-15,9.4944344224e-5
0.581,-8.27E-12,-1.026856394,1.242689220e-11,-6.70E-06,1.242689220e-11,-6.70E-06,-2.98E-15,9.5026123911e-5
0.5815,-8.26E-12,-1.025973357,1.247996364e-11,-6.71E-06,1.247996364e-11,-6.71E-06,-2.97E-15,9.5107903602e-5
0.582,-8.24E-12,-1.025091836,1.253261911e-11,-6.71E-06,1.253261911e-11,-6.71E-06,-2.97E-15,9.5189683298e-5
0.5825,-8.23E-12,-1.024211826,1.258485829e-11,-6.72E-06,1.258485829e-11,-6.72E-06,-2.97E-15,9.5271462997e-5
0.583,-8.22E-12,-1.023333324,1.263667919e-11,-6.72E-06,1.263667919e-11,-6.72E-06,-2.97E-15,9.5353242701e-5
0.5835,-8.20E-12,-1.022456325,1.268808065e-11,-6.73E-06,1.268808065e-11,-6.73E-06,-2.97E-15,9.5435022409e-5
0.584,-8.19E-12,-1.021580825,1.273906085e-11,-6.73E-06,1.273906085e-11,-6.73E-06,-2.97E-15,9.5516802121e-5
0.5845,-8.17E-12,-1.020706822,1.278961809e-11,-6.74E-06,1.278961809e-11,-6.74E-06,-2.97E-15,9.5598581837e-5
0.585,-8.16E-12,-1.01983431,1.283975235e-11,-6.75E-06,1.283975235e-11,-6.75E-06,-2.97E-15,9.5680361557e-5
0.5855,-8.15E-12,-1.018963287,1.288946182e-11,-6.75E-06,1.288946182e-11,-6.75E-06,-2.97E-15,9.5762141282e-5
0.586,-8.13E-12,-1.018093748,1.293874483e-11,-6.76E-06,1.293874483e-11,-6.76E-06,-2.97E-15,9.5843921011e-5
0.5865,-8.12E-12,-1.01722569,1.298759912e-11,-6.76E-06,1.298759912e-11,-6.76E-06,-2.97E-15,9.5925700744e-5
0.587,-8.11E-12,-1.016359109,1.303602474e-11,-6.77E-06,1.303602474e-11,-6.77E-06,-2.96E-15,9.6007480481e-5
0.5875,-8.09E-12,-1.015494,1.308401961e-11,-6.77E-06,1.308401961e-11,-6.77E-06,-2.96E-15,9.6089260222e-5
0.588,-8.08E-12,-1.014630361,1.313158318e-11,-6.78E-06,1.313158318e-11,-6.78E-06,-2.96E-15,9.6171039968e-5
0.5885,-8.07E-12,-1.013768188,1.317871400e-11,-6.79E-06,1.317871400e-11,-6.79E-06,-2.96E-15,9.6252819718e-5
0.589,-8.05E-12,-1.012907476,1.322541041e-11,-6.79E-06,1.322541041e-11,-6.79E-06,-2.96E-15,9.6334599472e-5
0.5895,-8.03E-12,-1.012048222,1.327167179e-11,-6.80E-06,1.327167179e-11,-6.80E-06,-2.96E-15,9.6416379230e-5
0.59,-8.02E-12,-1.011190423,1.331749520e-11,-6.80E-06,1.331749520e-11,-6.80E-06,-2.96E-15,9.6498158993e-5
0.5905,-8.01E-12,-1.010334075,1.336288125e-11,-6.81E-06,1.336288125e-11,-6.81E-06,-2.96E-15,9.6579938760e-5
0.591,-8.00E-12,-1.009479173,1.340782780e-11,-6.82E-06,1.340782780e-11,-6.82E-06,-2.96E-15,9.6661718531e-5
0.5915,-7.98E-12,-1.008625715,1.345233542e-11,-6.82E-06,1.345233542e-11,-6.82E-06,-2.96E-15,9.6743498306e-5
0.592,-7.97E-12,-1.007773697,1.349639963e-11,-6.83E-06,1.349639963e-11,-6.83E-06,-2.95E-15,9.6825278086e-5
0.5925,-7.95E-12,-1.006923115,1.354002169e-11,-6.83E-06,1.354002169e-11,-6.83E-06,-2.95E-15,9.6907057869e-5
0.593,-7.94E-12,-1.006073965,1.358320036e-11,-6.84E-06,1.358320036e-11,-6.84E-06,-2.95E-15,9.6988837658e-5
0.5935,-7.93E-12,-1.005226244,1.362593327e-11,-6.84E-06,1.362593327e-11,-6.84E-06,-2.95E-15,9.7070617450e-5
0.594,-7.92E-12,-1.004379949,1.366822014e-11,-6.85E-06,1.366822014e-11,-6.85E-06,-2.95E-15,9.7152397246e-5
0.5945,-7.90E-12,-1.003535075,1.371005962e-11,-6.86E-06,1.371005962e-11,-6.86E-06,-2.95E-15,9.7234177047e-5
0.595,-7.89E-12,-1.002691619,1.375145064e-11,-6.86E-06,1.375145064e-11,-6.86E-06,-2.95E-15,9.7315956852e-5
0.5955,-7.88E-12,-1.001849577,1.379239135e-11,-6.87E-06,1.379239135e-11,-6.87E-06,-2.95E-15,9.7397736662e-5
0.596,-7.86E-12,-1.001008947,1.383288272e-11,-6.87E-06,1.383288272e-11,-6.87E-06,-2.95E-15,9.7479516475e-5
0.5965,-7.85E-12,-1.000169724,1.387292170e-11,-6.88E-06,1.387292170e-11,-6.88E-06,-2.95E-15,9.7561296293e-5
0.597,-7.83E-12,-0.999331905,1.391250830e-11,-6.88E-06,1.391250830e-11,-6.88E-06,-2.95E-15,9.7643076115e-5
0.5975,-7.82E-12,-0.998495486,1.395164038e-11,-6.89E-06,1.395164038e-11,-6.89E-06,-2.94E-15,9.7724855942e-5
0.598,-7.81E-12,-0.997660464,1.399031816e-11,-6.90E-06,1.399031816e-11,-6.90E-06,-2.94E-15,9.7806635772e-5
0.5985,-7.80E-12,-0.996826835,1.402853952e-11,-6.90E-06,1.402853952e-11,-6.90E-06,-2.94E-15,9.7888415607e-5
0.599,-7.78E-12,-0.995994596,1.406630368e-11,-6.91E-06,1.406630368e-11,-6.91E-06,-2.94E-15,9.7970195447e-5
0.5995,-7.77E-12,-0.995163744,1.410361052e-11,-6.91E-06,1.410361052e-11,-6.91E-06,-2.94E-15,9.8051975290e-5
0.6,-7.76E-12,-0.994334275,1.414045852e-11,-6.92E-06,1.414045852e-11,-6.92E-06,-2.94E-15,9.8133755138e-5
0.6005,-7.75E-12,-0.993506185,1.417684625e-11,-6.92E-06,1.417684625e-11,-6.92E-06,-2.94E-15,9.8215534991e-5
0.601,-7.73E-12,-0.992679471,1.421277341e-11,-6.93E-06,1.421277341e-11,-6.93E-06,-2.94E-15,9.8297314847e-5
0.6015,-7.72E-12,-0.991854129,1.424823838e-11,-6.94E-06,1.424823838e-11,-6.94E-06,-2.94E-15,9.8379094708e-5
0.602,-7.71E-12,-0.991030157,1.428324074e-11,-6.94E-06,1.428324074e-11,-6.94E-06,-2.94E-15,9.8460874573e-5
0.6025,-7.69E-12,-0.990207551,1.431777950e-11,-6.95E-06,1.431777950e-11,-6.95E-06,-2.94E-15,9.8542654443e-5
0.603,-7.68E-12,-0.989386307,1.435185340e-11,-6.95E-06,1.435185340e-11,-6.95E-06,-2.94E-15,9.8624434317e-5
0.6035,-7.67E-12,-0.988566422,1.438546213e-11,-6.96E-06,1.438546213e-11,-6.96E-06,-2.93E-15,9.8706214195e-5
0.604,-7.66E-12,-0.987747893,1.441860468e-11,-6.97E-06,1.441860468e-11,-6.97E-06,-2.93E-15,9.8787994077e-5
0.6045,-7.64E-12,-0.986930716,1.445128037e-11,-6.97E-06,1.445128037e-11,-6.97E-06,-2.93E-15,9.8869773964e-5
0.605,-7.63E-12,-0.986114888,1.448348836e-11,-6.98E-06,1.448348836e-11,-6.98E-06,-2.93E-15,9.8951553855e-5
0.6055,-7.62E-12,-0.985300406,1.451522673e-11,-6.98E-06,1.451522673e-11,-6.98E-06,-2.93E-15,9.9033333751e-5
0.606,-7.61E-12,-0.984487266,1.454649555e-11,-6.99E-06,1.454649555e-11,-6.99E-06,-2.93E-15,9.9115113650e-5
0.6065,-7.59E-12,-0.983675465,1.457729321e-11,-6.99E-06,1.457729321e-11,-6.99E-06,-2.93E-15,9.9196893555e-5
0.607,-7.58E-12,-0.982864999,1.460762116e-11,-7.00E-06,1.460762116e-11,-7.00E-06,-2.93E-15,9.9278673463e-5
0.6075,-7.57E-12,-0.982055866,1.463747561e-11,-7.01E-06,1.463747561e-11,-7.01E-06,-2.93E-15,9.9360453376e-5
0.608,-7.55E-12,-0.981248062,1.466685799e-11,-7.01E-06,1.466685799e-11,-7.01E-06,-2.93E-15,9.9442233293e-5
0.6085,-7.55E-12,-0.980441584,1.469576700e-11,-7.02E-06,1.469576700e-11,-7.02E-06,-2.93E-15,9.9524013215e-5
0.609,-7.53E-12,-0.979636429,1.472420158e-11,-7.02E-06,1.472420158e-11,-7.02E-06,-2.93E-15,9.9605793141e-5
0.6095,-7.52E-12,-0.978832593,1.475216097e-11,-7.03E-06,1.475216097e-11,-7.03E-06,-2.93E-15,9.9687573071e-5
0.61,-7.51E-12,-0.978030072,1.477964442e-11,-7.03E-06,1.477964442e-11,-7.03E-06,-2.92E-15,9.9769353006e-5
0.6105,-7.49E-12,-0.977228865,1.480665248e-11,-7.04E-06,1.480665248e-11,-7.04E-06,-2.92E-15,9.9851132945e-5
0.611,-7.48E-12,-0.976428967,1.483318210e-11,-7.05E-06,1.483318210e-11,-7.05E-06,-2.92E-15,9.9932912889e-5
0.6115,-7.47E-12,-0.975630376,1.485923561e-11,-7.05E-06,1.485923561e-11,-7.05E-06,-2.92E-15,1.0001469284e-4
0.612,-7.46E-12,-0.974833088,1.488480962e-11,-7.06E-06,1.488480962e-11,-7.06E-06,-2.92E-15,1.0009647279e-4
0.6125,-7.44E-12,-0.9740371,1.490990473e-11,-7.06E-06,1.490990473e-11,-7.06E-06,-2.92E-15,1.0017825275e-4
0.613,-7.43E-12,-0.973242409,1.493452035e-11,-7.07E-06,1.493452035e-11,-7.07E-06,-2.92E-15,1.0026003271e-4
0.6135,-7.42E-12,-0.972449012,1.495865553e-11,-7.07E-06,1.495865553e-11,-7.07E-06,-2.92E-15,1.0034181267e-4
0.614,-7.41E-12,-0.971656905,1.498231038e-11,-7.08E-06,1.498231038e-11,-7.08E-06,-2.92E-15,1.0042359264e-4
0.6145,-7.40E-12,-0.970866085,1.500548369e-11,-7.09E-06,1.500548369e-11,-7.09E-06,-2.92E-15,1.0050537262e-4
0.615,-7.38E-12,-0.97007655,1.502817553e-11,-7.09E-06,1.502817553e-11,-7.09E-06,-2.92E-15,1.0058715259e-4
0.6155,-7.37E-12,-0.969288296,1.505038422e-11,-7.10E-06,1.505038422e-11,-7.10E-06,-2.92E-15,1.0066893258e-4
0.616,-7.36E-12,-0.96850132,1.507210976e-11,-7.10E-06,1.507210976e-11,-7.10E-06,-2.92E-15,1.0075071257e-4
0.6165,-7.35E-12,-0.967715619,1.509335199e-11,-7.11E-06,1.509335199e-11,-7.11E-06,-2.92E-15,1.0083249256e-4
0.617,-7.34E-12,-0.96693119,1.511411055e-11,-7.12E-06,1.511411055e-11,-7.12E-06,-2.91E-15,1.0091427255e-4
0.6175,-7.32E-12,-0.966148029,1.513438409e-11,-7.12E-06,1.513438409e-11,-7.12E-06,-2.91E-15,1.0099605255e-4
0.618,-7.32E-12,-0.965366134,1.515417343e-11,-7.13E-06,1.515417343e-11,-7.13E-06,-2.91E-15,1.0107783256e-4
0.6185,-7.30E-12,-0.964585502,1.517347676e-11,-7.13E-06,1.517347676e-11,-7.13E-06,-2.91E-15,1.0115961257e-4
0.619,-7.29E-12,-0.963806129,1.519229457e-11,-7.14E-06,1.519229457e-11,-7.14E-06,-2.91E-15,1.0124139258e-4
0.6195,-7.28E-12,-0.963028013,1.521062530e-11,-7.14E-06,1.521062530e-11,-7.14E-06,-2.91E-15,1.0132317260e-4
0.62,-7.27E-12,-0.96225115,1.522847060e-11,-7.15E-06,1.522847060e-11,-7.15E-06,-2.91E-15,1.0140495262e-4
0.6205,-7.25E-12,-0.961475538,1.524582849e-11,-7.16E-06,1.524582849e-11,-7.16E-06,-2.91E-15,1.0148673265e-4
0.621,-7.24E-12,-0.960701173,1.526269883e-11,-7.16E-06,1.526269883e-11,-7.16E-06,-2.91E-15,1.0156851268e-4
0.6215,-7.23E-12,-0.959928053,1.527908083e-11,-7.17E-06,1.527908083e-11,-7.17E-06,-2.91E-15,1.0165029272e-4
0.622,-7.22E-12,-0.959156174,1.529497489e-11,-7.17E-06,1.529497489e-11,-7.17E-06,-2.91E-15,1.0173207276e-4
0.6225,-7.21E-12,-0.958385533,1.531038141e-11,-7.18E-06,1.531038141e-11,-7.18E-06,-2.91E-15,1.0181385281e-4
0.623,-7.20E-12,-0.957616128,1.532529860e-11,-7.18E-06,1.532529860e-11,-7.18E-06,-2.91E-15,1.0189563286e-4
0.6235,-7.19E-12,-0.956847955,1.533972658e-11,-7.19E-06,1.533972658e-11,-7.19E-06,-2.91E-15,1.0197741291e-4
0.624,-7.17E-12,-0.956081012,1.535366579e-11,-7.20E-06,1.535366579e-11,-7.20E-06,-2.91E-15,1.0205919297e-4
0.6245,-7.16E-12,-0.955315296,1.536711460e-11,-7.20E-06,1.536711460e-11,-7.20E-06,-2.91E-15,1.0214097303e-4
0.625,-7.15E-12,-0.954550803,1.538007412e-11,-7.21E-06,1.538007412e-11,-7.21E-06,-2.90E-15,1.0222275310e-4
0.6255,-7.14E-12,-0.953787531,1.539254306e-11,-7.21E-06,1.539254306e-11,-7.21E-06,-2.90E-15,1.0230453317e-4
0.626,-7.12E-12,-0.953025477,1.540452224e-11,-7.22E-06,1.540452224e-11,-7.22E-06,-2.90E-15,1.0238631325e-4
0.6265,-7.12E-12,-0.952264638,1.541601029e-11,-7.22E-06,1.541601029e-11,-7.22E-06,-2.90E-15,1.0246809333e-4
0.627,-7.10E-12,-0.951505011,1.542700841e-11,-7.23E-06,1.542700841e-11,-7.23E-06,-2.90E-15,1.0254987342e-4
0.6275,-7.09E-12,-0.950746592,1.543751500e-11,-7.24E-06,1.543751500e-11,-7.24E-06,-2.90E-15,1.0263165351e-4
0.628,-7.08E-12,-0.94998938,1.544753124e-11,-7.24E-06,1.544753124e-11,-7.24E-06,-2.90E-15,1.0271343360e-4
0.6285,-7.07E-12,-0.949233372,1.545705597e-11,-7.25E-06,1.545705597e-11,-7.25E-06,-2.90E-15,1.0279521370e-4
0.629,-7.06E-12,-0.948478564,1.546608993e-11,-7.25E-06,1.546608993e-11,-7.25E-06,-2.90E-15,1.0287699380e-4
0.6295,-7.05E-12,-0.947724953,1.547463254e-11,-7.26E-06,1.547463254e-11,-7.26E-06,-2.90E-15,1.0295877391e-4
0.63,-7.04E-12,-0.946972538,1.548268257e-11,-7.27E-06,1.548268257e-11,-7.27E-06,-2.90E-15,1.0304055402e-4
0.6305,-7.02E-12,-0.946221314,1.549024225e-11,-7.27E-06,1.549024225e-11,-7.27E-06,-2.90E-15,1.0312233414e-4
0.631,-7.02E-12,-0.94547128,1.549731022e-11,-7.28E-06,1.549731022e-11,-7.28E-06,-2.90E-15,1.0320411426e-4
0.6315,-7.00E-12,-0.944722431,1.550388708e-11,-7.28E-06,1.550388708e-11,-7.28E-06,-2.90E-15,1.0328589439e-4
0.632,-6.99E-12,-0.943974767,1.550997154e-11,-7.29E-06,1.550997154e-11,-7.29E-06,-2.90E-15,1.0336767452e-4
0.6325,-6.98E-12,-0.943228283,1.551556466e-11,-7.29E-06,1.551556466e-11,-7.29E-06,-2.90E-15,1.0344945465e-4
0.633,-6.97E-12,-0.942482976,1.552066649e-11,-7.30E-06,1.552066649e-11,-7.30E-06,-2.90E-15,1.0353123479e-4
0.6335,-6.96E-12,-0.941738845,1.552527667e-11,-7.31E-06,1.552527667e-11,-7.31E-06,-2.90E-15,1.0361301494e-4
0.634,-6.95E-12,-0.940995887,1.552939446e-11,-7.31E-06,1.552939446e-11,-7.31E-06,-2.90E-15,1.0369479509e-4
0.6345,-6.94E-12,-0.940254098,1.553302254e-11,-7.32E-06,1.553302254e-11,-7.32E-06,-2.90E-15,1.0377657524e-4
0.635,-6.93E-12,-0.939513476,1.553615855e-11,-7.32E-06,1.553615855e-11,-7.32E-06,-2.89E-15,1.0385835540e-4
0.6355,-6.92E-12,-0.938774018,1.553880240e-11,-7.33E-06,1.553880240e-11,-7.33E-06,-2.89E-15,1.0394013556e-4
0.636,-6.90E-12,-0.938035721,1.554095691e-11,-7.33E-06,1.554095691e-11,-7.33E-06,-2.89E-15,1.0402191573e-4
0.6365,-6.89E-12,-0.937298583,1.554261925e-11,-7.34E-06,1.554261925e-11,-7.34E-06,-2.89E-15,1.0410369590e-4
0.637,-6.88E-12,-0.9365626,1.554379125e-11,-7.35E-06,1.554379125e-11,-7.35E-06,-2.89E-15,1.0418547608e-4
0.6375,-6.87E-12,-0.935827771,1.554447160e-11,-7.35E-06,1.554447160e-11,-7.35E-06,-2.89E-15,1.0426725626e-4
0.638,-6.86E-12,-0.935094093,1.554466280e-11,-7.36E-06,1.554466280e-11,-7.36E-06,-2.89E-15,1.0434903644e-4
0.6385,-6.85E-12,-0.934361562,1.554436341e-11,-7.36E-06,1.554436341e-11,-7.36E-06,-2.89E-15,1.0443081663e-4
0.639,-6.84E-12,-0.933630176,1.554357355e-11,-7.37E-06,1.554357355e-11,-7.37E-06,-2.89E-15,1.0451259683e-4
0.6395,-6.83E-12,-0.932899933,1.554229390e-11,-7.37E-06,1.554229390e-11,-7.37E-06,-2.89E-15,1.0459437703e-4
0.64,-6.82E-12,-0.932170829,1.554052510e-11,-7.38E-06,1.554052510e-11,-7.38E-06,-2.89E-15,1.0467615723e-4
0.6405,-6.81E-12,-0.931442863,1.553826671e-11,-7.39E-06,1.553826671e-11,-7.39E-06,-2.89E-15,1.0475793744e-4
0.641,-6.80E-12,-0.93071603,1.553551970e-11,-7.39E-06,1.553551970e-11,-7.39E-06,-2.89E-15,1.0483971765e-4
0.6415,-6.79E-12,-0.92999033,1.553228413e-11,-7.40E-06,1.553228413e-11,-7.40E-06,-2.89E-15,1.0492149787e-4
0.642,-6.78E-12,-0.929265759,1.552855988e-11,-7.40E-06,1.552855988e-11,-7.40E-06,-2.89E-15,1.0500327809e-4
0.6425,-6.77E-12,-0.928542314,1.552434743e-11,-7.41E-06,1.552434743e-11,-7.41E-06,-2.89E-15,1.0508505832e-4
0.643,-6.76E-12,-0.927819993,1.551964807e-11,-7.42E-06,1.551964807e-11,-7.42E-06,-2.89E-15,1.0516683855e-4
0.6435,-6.75E-12,-0.927098794,1.551446094e-11,-7.42E-06,1.551446094e-11,-7.42E-06,-2.89E-15,1.0524861878e-4
0.644,-6.73E-12,-0.926378713,1.550878691e-11,-7.43E-06,1.550878691e-11,-7.43E-06,-2.89E-15,1.0533039903e-4
0.6445,-6.72E-12,-0.925659748,1.550262692e-11,-7.43E-06,1.550262692e-11,-7.43E-06,-2.89E-15,1.0541217927e-4
0.645,-6.72E-12,-0.924941897,1.549598043e-11,-7.44E-06,1.549598043e-11,-7.44E-06,-2.89E-15,1.0549395952e-4
0.6455,-6.70E-12,-0.924225157,1.548884884e-11,-7.44E-06,1.548884884e-11,-7.44E-06,-2.89E-15,1.0557573977e-4
0.646,-6.69E-12,-0.923509524,1.548123185e-11,-7.45E-06,1.548123185e-11,-7.45E-06,-2.89E-15,1.0565752003e-4
0.6465,-6.68E-12,-0.922794998,1.547313036e-11,-7.46E-06,1.547313036e-11,-7.46E-06,-2.89E-15,1.0573930030e-4
0.647,-6.67E-12,-0.922081575,1.546454546e-11,-7.46E-06,1.546454546e-11,-7.46E-06,-2.89E-15,1.0582108057e-4
0.6475,-6.66E-12,-0.921369252,1.545547621e-11,-7.47E-06,1.545547621e-11,-7.47E-06,-2.89E-15,1.0590286084e-4
0.648,-6.65E-12,-0.920658028,1.544592420e-11,-7.47E-06,1.544592420e-11,-7.47E-06,-2.89E-15,1.0598464112e-4
0.6485,-6.64E-12,-0.919947899,1.543589005e-11,-7.48E-06,1.543589005e-11,-7.48E-06,-2.89E-15,1.0606642140e-4
0.649,-6.63E-12,-0.919238864,1.542537316e-11,-7.48E-06,1.542537316e-11,-7.48E-06,-2.89E-15,1.0614820169e-4
0.6495,-6.62E-12,-0.918530918,1.541437580e-11,-7.49E-06,1.541437580e-11,-7.49E-06,-2.89E-15,1.0622998198e-4
0.65,-6.61E-12,-0.917824061,1.540289807e-11,-7.50E-06,1.540289807e-11,-7.50E-06,-2.89E-15,1.0631176227e-4
0.6505,-6.60E-12,-0.91711829,1.539093982e-11,-7.50E-06,1.539093982e-11,-7.50E-06,-2.89E-15,1.0639354257e-4
0.651,-6.59E-12,-0.916413601,1.537850258e-11,-7.51E-06,1.537850258e-11,-7.51E-06,-2.89E-15,1.0647532288e-4
0.6515,-6.58E-12,-0.915709993,1.536558619e-11,-7.51E-06,1.536558619e-11,-7.51E-06,-2.89E-15,1.0655710319e-4
0.652,-6.57E-12,-0.915007463,1.535219169e-11,-7.52E-06,1.535219169e-11,-7.52E-06,-2.89E-15,1.0663888350e-4
0.6525,-6.56E-12,-0.914306008,1.533832092e-11,-7.52E-06,1.533832092e-11,-7.52E-06,-2.89E-15,1.0672066382e-4
0.653,-6.55E-12,-0.913605627,1.532397326e-11,-7.53E-06,1.532397326e-11,-7.53E-06,-2.88E-15,1.0680244415e-4
0.6535,-6.54E-12,-0.912906317,1.530914976e-11,-7.54E-06,1.530914976e-11,-7.54E-06,-2.88E-15,1.0688422448e-4
0.654,-6.53E-12,-0.912208074,1.529385030e-11,-7.54E-06,1.529385030e-11,-7.54E-06,-2.89E-15,1.0696600481e-4
0.6545,-6.52E-12,-0.911510898,1.527807830e-11,-7.55E-06,1.527807830e-11,-7.55E-06,-2.88E-15,1.0704778515e-4
0.655,-6.51E-12,-0.910814784,1.526183247e-11,-7.55E-06,1.526183247e-11,-7.55E-06,-2.88E-15,1.0712956549e-4
0.6555,-6.50E-12,-0.910119732,1.524511291e-11,-7.56E-06,1.524511291e-11,-7.56E-06,-2.88E-15,1.0721134584e-4
0.656,-6.49E-12,-0.909425738,1.522792234e-11,-7.56E-06,1.522792234e-11,-7.56E-06,-2.88E-15,1.0729312619e-4
0.6565,-6.48E-12,-0.9087328,1.521026064e-11,-7.57E-06,1.521026064e-11,-7.57E-06,-2.88E-15,1.0737490655e-4
0.657,-6.47E-12,-0.908040916,1.519212900e-11,-7.58E-06,1.519212900e-11,-7.58E-06,-2.88E-15,1.0745668691e-4
0.6575,-6.46E-12,-0.907350083,1.517352866e-11,-7.58E-06,1.517352866e-11,-7.58E-06,-2.88E-15,1.0753846728e-4
0.658,-6.45E-12,-0.906660299,1.515446054e-11,-7.59E-06,1.515446054e-11,-7.59E-06,-2.88E-15,1.0762024765e-4
0.6585,-6.44E-12,-0.905971562,1.513492436e-11,-7.59E-06,1.513492436e-11,-7.59E-06,-2.88E-15,1.0770202803e-4
0.659,-6.43E-12,-0.905283869,1.511492268e-11,-7.60E-06,1.511492268e-11,-7.60E-06,-2.88E-15,1.0778380841e-4
0.6595,-6.42E-12,-0.904597217,1.509445568e-11,-7.61E-06,1.509445568e-11,-7.61E-06,-2.88E-15,1.0786558879e-4
0.66,-6.41E-12,-0.903911605,1.507352334e-11,-7.61E-06,1.507352334e-11,-7.61E-06,-2.88E-15,1.0794736918e-4
0.6605,-6.40E-12,-0.90322703,1.505212855e-11,-7.62E-06,1.505212855e-11,-7.62E-06,-2.88E-15,1.0802914958e-4
0.661,-6.39E-12,-0.90254349,1.503027171e-11,-7.62E-06,1.503027171e-11,-7.62E-06,-2.88E-15,1.0811092998e-4
0.6615,-6.38E-12,-0.901860982,1.500795301e-11,-7.63E-06,1.500795301e-11,-7.63E-06,-2.88E-15,1.0819271038e-4
0.662,-6.38E-12,-0.901179504,1.498517434e-11,-7.63E-06,1.498517434e-11,-7.63E-06,-2.88E-15,1.0827449079e-4
0.6625,-6.37E-12,-0.900499054,1.496193738e-11,-7.64E-06,1.496193738e-11,-7.64E-06,-2.88E-15,1.0835627120e-4
0.663,-6.36E-12,-0.899819629,1.493824158e-11,-7.65E-06,1.493824158e-11,-7.65E-06,-2.88E-15,1.0843805162e-4
0.6635,-6.34E-12,-0.899141227,1.491408966e-11,-7.65E-06,1.491408966e-11,-7.65E-06,-2.88E-15,1.0851983205e-4
0.664,-6.33E-12,-0.898463846,1.488948278e-11,-7.66E-06,1.488948278e-11,-7.66E-06,-2.88E-15,1.0860161247e-4
0.6645,-6.32E-12,-0.897787484,1.486442028e-11,-7.66E-06,1.486442028e-11,-7.66E-06,-2.89E-15,1.0868339291e-4
0.665,-6.32E-12,-0.897112137,1.483890548e-11,-7.67E-06,1.483890548e-11,-7.67E-06,-2.88E-15,1.0876517335e-4
0.6655,-6.31E-12,-0.896437805,1.481293833e-11,-7.67E-06,1.481293833e-11,-7.67E-06,-2.88E-15,1.0884695379e-4
0.666,-6.30E-12,-0.895764484,1.478651991e-11,-7.68E-06,1.478651991e-11,-7.68E-06,-2.88E-15,1.0892873424e-4
0.6665,-6.29E-12,-0.895092173,1.475965319e-11,-7.69E-06,1.475965319e-11,-7.69E-06,-2.88E-15,1.0901051469e-4
0.667,-6.28E-12,-0.894420868,1.473233773e-11,-7.69E-06,1.473233773e-11,-7.69E-06,-2.88E-15,1.0909229514e-4
0.6675,-6.27E-12,-0.893750569,1.470457520e-11,-7.70E-06,1.470457520e-11,-7.70E-06,-2.88E-15,1.0917407561e-4
0.668,-6.26E-12,-0.893081272,1.467636735e-11,-7.70E-06,1.467636735e-11,-7.70E-06,-2.89E-15,1.0925585607e-4
0.6685,-6.25E-12,-0.892412976,1.464771460e-11,-7.71E-06,1.464771461e-11,-7.71E-06,-2.89E-15,1.0933763654e-4
0.669,-6.24E-12,-0.891745677,1.461862017e-11,-7.71E-06,1.461862017e-11,-7.71E-06,-2.88E-15,1.0941941702e-4
0.6695,-6.23E-12,-0.891079375,1.458908314e-11,-7.72E-06,1.458908314e-11,-7.72E-06,-2.89E-15,1.0950119750e-4
0.67,-6.22E-12,-0.890414066,1.455910637e-11,-7.73E-06,1.455910637e-11,-7.73E-06,-2.89E-15,1.0958297799e-4
0.6705,-6.21E-12,-0.889749748,1.452869109e-11,-7.73E-06,1.452869109e-11,-7.73E-06,-2.89E-15,1.0966475848e-4
0.671,-6.20E-12,-0.88908642,1.449783822e-11,-7.74E-06,1.449783822e-11,-7.74E-06,-2.89E-15,1.0974653897e-4
0.6715,-6.19E-12,-0.888424079,1.446654996e-11,-7.74E-06,1.446654996e-11,-7.74E-06,-2.89E-15,1.0982831947e-4
0.672,-6.19E-12,-0.887762722,1.443482701e-11,-7.75E-06,1.443482701e-11,-7.75E-06,-2.89E-15,1.0991009998e-4
0.6725,-6.17E-12,-0.887102349,1.440267176e-11,-7.76E-06,1.440267176e-11,-7.76E-06,-2.89E-15,1.0999188049e-4
0.673,-6.17E-12,-0.886442955,1.437008545e-11,-7.76E-06,1.437008545e-11,-7.76E-06,-2.89E-15,1.1007366100e-4
0.6735,-6.16E-12,-0.88578454,1.433706887e-11,-7.77E-06,1.433706887e-11,-7.77E-06,-2.89E-15,1.1015544152e-4
0.674,-6.15E-12,-0.885127102,1.430362425e-11,-7.77E-06,1.430362425e-11,-7.77E-06,-2.89E-15,1.1023722204e-4
0.6745,-6.14E-12,-0.884470637,1.426975352e-11,-7.78E-06,1.426975352e-11,-7.78E-06,-2.89E-15,1.1031900257e-4
